Name,Item,2007-12-31,2008-12-31,2009-12-31,2010-12-31,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31,2017-12-31,2018-12-31,2019-12-31,2020-12-31
IBKS제13호스팩,매출채권및기타채권,,,,,,,,,,,,,,
IBKS제13호스팩,당좌자산,,,,,,,,,,,,,,
IBKS제13호스팩,부채총계,,,,,,,,,,,,,,1934261.77
IBKS제13호스팩,유동부채,,,,,,,,,,,,,,1720
IBKS제13호스팩,순부채,,,,,,,,,,,,,,-370813.17
IBKS제13호스팩,자본총계,,,,,,,,,,,,,,9880953.24
IBKS제13호스팩,매출액,,,,,,,,,,,,,,0
IBKS제13호스팩,매출총이익,,,,,,,,,,,,,,0
IBKS제13호스팩,영업이익,,,,,,,,,,,,,,-48829.07
IBKS제13호스팩,당기순이익,,,,,,,,,,,,,,-43748.5
IBKS제13호스팩,이자비용,,,,,,,,,,,,,,29319
IBKS제13호스팩,EBITDA2,,,,,,,,,,,,,,-48829.07
에이프로,유동자산,2200530,,,,,,,,2682203,3890854,7707685,30807286,40373315,57893201.73
에이프로,재고자산,541273,,,,,,,,638299,1718702,986826,1752610,2873443,1947861.58
에이프로,매출채권및기타채권,1254565,,,,,,,,1839208,2065335,5839055,8836964,12088812,3673232
에이프로,당좌자산,1659258,,,,,,,,2043903,2172153,6720860,18601166,26695421,41160247.23
에이프로,부채총계,3069460,,,,,,,,5572183,6031452,8893808,28491578,28508462,15590810.25
에이프로,유동부채,2519460,,,,,,,,4633683,5380402,7246447,20559468,27642879,14907460.23
에이프로,순부채,1580071,,,,,,,,4617836,4156064,3346956,-3438998,-8625613,-28635375.5
에이프로,자본총계,2848268,,,,,,,,2243461,2349325,4256811,7752373,21153758,58392797.05
에이프로,매출액,5597304,,,,,,,,3866965,12809802,21288277,60639318,67358476,48990648.89
에이프로,매출총이익,1793516,,,,,,,,565021,3269621,4576687,12423995,19093600,11317698.98
에이프로,영업이익,231634,,,,,,,,-1381854,795473,2151343,7199619,10382613,1092101.93
에이프로,당기순이익,73404,,,,,,,,-1463319,105864,525855,7103363,7578279,948069.8
에이프로,이자비용,110863,,,,,,,,199220,199922,218205,778709,591506,330547
에이프로,EBITDA2,443823,,,,,,,,-889327,1532728,2523770,7387474,10832978,1714504.93
티에스아이,유동자산,,,,,,,,,2233380,10655810,11827984,24372493.66,37818549.14,47518514.11
티에스아이,재고자산,,,,,,,,,1392539,6814900,7425180,5383341.53,16805765.65,17091062.21
티에스아이,매출채권및기타채권,,,,,,,,,815922,3494564,3306299,6162622,7234757,4356318
티에스아이,당좌자산,,,,,,,,,840841,3840911,4402804,11675288.18,15989447.24,21213808.94
티에스아이,부채총계,,,,,,,,,8335316,12388269,15296500,28317316.67,30323291.33,30352308.18
티에스아이,유동부채,,,,,,,,,6111145,9571973,11643007,22755860.84,23722279.43,23766234.37
티에스아이,순부채,,,,,,,,,6147733,3574202,6197866,4387552.05,1916487.87,-2714556.92
티에스아이,자본총계,,,,,,,,,532935,3780892,4979283,6995202.25,24393472.6,37095770.88
티에스아이,매출액,,,,,,,,,5951488,16289812,18305366,66051504.07,61001200.27,45732695.04
티에스아이,매출총이익,,,,,,,,,-474308,2921188,3182541,10170264.22,12075163.1,5398796.33
티에스아이,영업이익,,,,,,,,,-1089667,1576882,455148,5087074.12,5846303.33,-884229.63
티에스아이,당기순이익,,,,,,,,,-2184128,2248775,195862,2090732.16,-12128355.04,-1624565.26
티에스아이,이자비용,,,,,,,,,203934,150345,198853,587473.78,455744.03,233074.31
티에스아이,EBITDA2,,,,,,,,,-983566,1640261,724728,5441352.54,6332152.27,-202926.74
솔트룩스,유동자산,,,,,,,4465189,4669161,6503956,5852798,14161789,39763378,30961175,43342116.41
솔트룩스,재고자산,,,,,,,,,,,,,,
솔트룩스,매출채권및기타채권,,,,,,,1499300,1647399,2696573,2510883,2361267,6993003,4758130,3790739.86
솔트룩스,당좌자산,,,,,,,4465189,4669162,6503957,5852799,14074116,19525757,21316846,16910791.62
솔트룩스,부채총계,,,,,,,2089922,2266430,3149437,2818423,15755815,15328837,3966831,6082873.93
솔트룩스,유동부채,,,,,,,973380,1061305,2628578,2167697,2526494,4515549,3337354,5649262.95
솔트룩스,순부채,,,,,,,-1813861,-2184312,-2698453,-2289685,842966,-22324606,-24809899,-36828279.05
솔트룩스,자본총계,,,,,,,4634584,4862272,5415979,5599442,-223445,26828848,38737485,58168066.22
솔트룩스,매출액,,,,,,,8000672,8240871,9924397,9900989,12202307,15482273,18371429,21657771.03
솔트룩스,매출총이익,,,,,,,5725587,5700474,9924397,9900989,12202307,15482273,18371429,21657771.03
솔트룩스,영업이익,,,,,,,540338,271206,871207,176269,635200,194748,25139,355527.75
솔트룩스,당기순이익,,,,,,,576096,227688,332370,183474,178911,77091,863444,540096.72
솔트룩스,이자비용,,,,,,,41740,38973,32784,31966,312135,388312,371838,76746
솔트룩스,EBITDA2,,,,,,,1010779,790480,1390553,643986,861376,463598,738165,1351257.75
하나금융16호스팩,유동자산,,,,,,,,,,,,,1492769.41,8317356.02
하나금융16호스팩,재고자산,,,,,,,,,,,,,,
하나금융16호스팩,매출채권및기타채권,,,,,,,,,,,,,,
하나금융16호스팩,당좌자산,,,,,,,,,,,,,,
하나금융16호스팩,부채총계,,,,,,,,,,,,,915929.62,931289.87
하나금융16호스팩,유동부채,,,,,,,,,,,,,,
하나금융16호스팩,순부채,,,,,,,,,,,,,-597018.13,-383031.46
하나금융16호스팩,자본총계,,,,,,,,,,,,,576839.79,7386066.14
하나금융16호스팩,매출액,,,,,,,,,,,,,0,0
하나금융16호스팩,매출총이익,,,,,,,,,,,,,-0.4,-0.42
하나금융16호스팩,영업이익,,,,,,,,,,,,,-1236.4,-29214.42
하나금융16호스팩,당기순이익,,,,,,,,,,,,,-2663.05,-28071.15
하나금융16호스팩,이자비용,,,,,,,,,,,,,2290,23278
하나금융16호스팩,EBITDA2,,,,,,,,,,,,,-1236.4,-29214.42
제놀루션,유동자산,,,,,,,1670205,1129112,1925687,3196738,3120549,6531640,5458742.91,63447972.71
제놀루션,재고자산,,,,,,,,129242,357433,210256,130273,288410,582821.3,3111400.92
제놀루션,매출채권및기타채권,,,,,,,476894,187830,315537,614284,787786,995902,882150,8398241
제놀루션,당좌자산,,,,,,,1670205,999870,1568254,2986481,2990276,6243228,4875922.69,59836571.84
제놀루션,부채총계,,,,,,,261967,398342,324048,570616,704012,2324226,10789600.71,22482664.32
제놀루션,유동부채,,,,,,,93974,182774,140265,241835,357651,1932250,8261800.45,15835788.32
제놀루션,순부채,,,,,,,-1176811,-802278,-1250209,-2328097,-2153920,-3715192,1946368.35,-42695660.06
제놀루션,자본총계,,,,,,,1806507,1004714,1836158,3424219,4001271,8800139,2638700.63,61291240.61
제놀루션,매출액,,,,,,,1517862,1637873,1178222,1500002,2439030,3131274,3950620.03,85302769.68
제놀루션,매출총이익,,,,,,,670577,931782,1004229,1231149,1891266,2208997,2596096.75,63251996.09
제놀루션,영업이익,,,,,,,-606629,-694212,16632,77962,628234,292299,148024.43,54041351.94
제놀루션,당기순이익,,,,,,,-466418,-801793,81443,88063,577052,298881,-286990.9,32046121.09
제놀루션,이자비용,,,,,,,0,0,0,0,0,42267,1843,1704
제놀루션,EBITDA2,,,,,,,-555718,-628043,58747,154409,783536,446096,447858.43,54534267.94
더네이쳐홀딩스,유동자산,,,,,,,,,,17130064,37203665,61952320,110817396,172747841
더네이쳐홀딩스,재고자산,,,,,,,,,,9814952,13800941,18635031,51248724,60474664.03
더네이쳐홀딩스,매출채권및기타채권,,,,,,,,,,5904926,8553845,13252851,23235545,24645461
더네이쳐홀딩스,당좌자산,,,,,,,,,,7315112,23402724,43226277,59401068,112038861.1
더네이쳐홀딩스,부채총계,,,,,,,,,,13227919,22350694,56221290,58100479,93802319.48
더네이쳐홀딩스,유동부채,,,,,,,,,,7124166,21350167,42969980,50611509,58156408.08
더네이쳐홀딩스,순부채,,,,,,,,,,7961768,-2472691,-17643474,-23401726,-45894851.49
더네이쳐홀딩스,자본총계,,,,,,,,,,5332346,17376801,16136700,75424357,164654196.5
더네이쳐홀딩스,매출액,,,,,,,,,,40099072,69200899,141194339,235344475,290883711.9
더네이쳐홀딩스,매출총이익,,,,,,,,,,21606701,40079457,86737672,153105454,197976736.4
더네이쳐홀딩스,영업이익,,,,,,,,,,2844827,4995075,20226521,39817852,55211663.47
더네이쳐홀딩스,당기순이익,,,,,,,,,,1946238,3046756,8612791,16149619,40399948.68
더네이쳐홀딩스,이자비용,,,,,,,,,,361648,622204,859892,575606,437867
더네이쳐홀딩스,EBITDA2,,,,,,,,,,3057919,5798567,21131476,43075924,60347642.47
엠투아이,유동자산,8828109,7991676,9264548,9737891,13029495,14878360,18247206,20753281,22905645,27605173,22926397,25770725,25288919,36585698.52
엠투아이,재고자산,1564779,1976376,1442131,3538055,3958884,3900402,4149331,4206573,4267379,3045742,3662211,3226207,2454383,4895812.43
엠투아이,매출채권및기타채권,2061466,1699098,2075203,2643087,3193144,2610845,2900910,3235066,2515690,4725772,5007911,4440794,4482519,4282236.75
엠투아이,당좌자산,7263330,6015301,7822416,6199835,9070611,10977959,14097875,16546708,18638266,24559431,19264186,22544518,22834536,31689886.1
엠투아이,부채총계,2014639,1505001,2102411,2022240,2950801,1990937,2587174,2864287,2080446,4073869,4441037,2446456,5839122,6788262.38
엠투아이,유동부채,1643449,1042281,1573230,1459869,2225194,1985799,2559528,2846440,2064257,4008839,4362176,2300773,3651585,4637080.74
엠투아이,순부채,-5185073,-4304804,-5491369,-3538130,-5854334,-8363555,-11120199,-13220228,-16116601,-19686970,-14162622,-18071759,-18126587,-27229478.86
엠투아이,자본총계,7794462,9155626,9972312,12024917,14377027,17102530,19717665,22180478,24982471,27648031,32628068,36939876,37188077,59545090.83
엠투아이,매출액,8059832,7483606,6216389,11624478,13316420,13055000,14486452,15258905,16451168,17243648,23426661,22372209,24714875,33222849.48
엠투아이,매출총이익,4106432,3469724,2749455,4827222,5800813,6023796,6844687,7240526,7472541,7810419,11485051,11013422,13367294,19108555.83
엠투아이,영업이익,2304165,1432924,689884,2312750,2646684,2859110,2969422,2861657,3143151,3098714,6073070,5187737,6669529,10825034.1
엠투아이,당기순이익,2125334,1474575,703275,2052605,2352110,2725503,2888135,2751626,3077153,2972561,5277037,4838848,6002613,9955745.32
엠투아이,이자비용,2590,0,0,0,0,0,0,0,0,0,0,0,0,0
엠투아이,EBITDA2,2407458,1521882,773909,2438035,2879563,3085701,3178820,3097740,3458553,3416127,6380196,5498364,7026431,11253184.1
에이치엠씨제4호스팩,유동자산,,,,,,,,,,,,,,9647836.9
에이치엠씨제4호스팩,재고자산,,,,,,,,,,,,,,
에이치엠씨제4호스팩,매출채권및기타채권,,,,,,,,,,,,,,
에이치엠씨제4호스팩,당좌자산,,,,,,,,,,,,,,
에이치엠씨제4호스팩,부채총계,,,,,,,,,,,,,,1395941.68
에이치엠씨제4호스팩,유동부채,,,,,,,,,,,,,,5764
에이치엠씨제4호스팩,순부채,,,,,,,,,,,,,,-259937.16
에이치엠씨제4호스팩,자본총계,,,,,,,,,,,,,,8251895.22
에이치엠씨제4호스팩,매출액,,,,,,,,,,,,,,0
에이치엠씨제4호스팩,매출총이익,,,,,,,,,,,,,,-0.14
에이치엠씨제4호스팩,영업이익,,,,,,,,,,,,,,-23679.14
에이치엠씨제4호스팩,당기순이익,,,,,,,,,,,,,,-14547.23
에이치엠씨제4호스팩,이자비용,,,,,,,,,,,,,,22646
에이치엠씨제4호스팩,EBITDA2,,,,,,,,,,,,,,-23679.14
이엔드디,유동자산,9970901,7528020,6790404,8386560,10718780,10348622,9982873,13699058,11988960.46,11975343.02,9856695.44,10604765.35,22284040.59,57471544.77
이엔드디,재고자산,6549435,2480878,4033135,4563480,6869874,6999337,6083951,6386708,6926224.51,7240053.42,4226648.76,5267061.12,10333064.33,14996815.4
이엔드디,매출채권및기타채권,278482,352697,20459,889101,1769774,1204554,1252223,2896667,3055496,1977820,1675542,1609767,5092533,4047478
이엔드디,당좌자산,3421465,5047144,2757269,3823082,3848906,3349287,3898922,7312350,5062735.99,4735289.68,5630047.19,5337704.42,11950975.4,42474729.39
이엔드디,부채총계,6271841,4873772,4907340,8184263,16900156,18713241,19341437,20371647,27293800.37,28228148.25,28152726.61,25299759.52,27658253.52,12331822.94
이엔드디,유동부채,4146043,2460836,2543553,5259373,11777454,15810935,14792185,10246674,18529673.55,21888493.69,25283661.43,24915932.69,25529312.96,9625974.38
이엔드디,순부채,2199895,-532590,984465,4410797,13699434,14429285,15367234,15045772,24630223.34,24328972.96,22512341.63,20224418.91,15358527.83,-36686269.07
이엔드디,자본총계,8087960,8205609,8928454,10081369,10322802,10660435,11535147,14174849,8234501.75,6790551.1,3034652.76,4303745.59,10486456.64,61156530.78
이엔드디,매출액,14926911,12198337,14088596,28027218,17391383,20095443,22385573,17906861,20334065.24,26155937.49,18228039.57,28097752.8,58313343.91,92319592.45
이엔드디,매출총이익,5415264,3635496,4325061,8317348,5689424,5729650,6610990,4685056,696103.75,3763066.19,1950645.03,6169203.79,19102105.28,31770760.85
이엔드디,영업이익,2976988,778005,869621,1696162,546060,769062,909097,204521,-4279457.29,-1346684.39,-2362121.15,750386.92,9790271.51,16386334.98
이엔드디,당기순이익,2474223,543835,752779,1318883,366106,344960,625846,223072,-3980665.23,-1526824.5,-3743571.7,-1041264.08,6194060.63,3562778.54
이엔드디,이자비용,263642,261441,195506,383851,397073,680774,482750,682372,973333,1308360,1462105,1407116,1074589,936080
이엔드디,EBITDA2,3221992,1165784,1512409,2435745,1518358,1887218,1966345,1534432,-2427697.29,856488.61,-195424.15,2896315.92,11985721.51,18082765.98
와이팜,유동자산,,,,,,,6967900,6291286,8013035,12061130,14241092,28216980,43000515,81760850.06
와이팜,재고자산,,,,,,,1261055,805309,2534036,3882725,5614510,15425523,15706160,17695715.72
와이팜,매출채권및기타채권,,,,,,,414136,618711,1178704,3434821,4681347,6925034,7488479,3552217
와이팜,당좌자산,,,,,,,5706845,5485976,5478999,8178405,8626581,11617683,12987666,17272204.46
와이팜,부채총계,,,,,,,369295,2014932,3795879,1362556,2495850,6635227,8135157,7460387.06
와이팜,유동부채,,,,,,,112646,1938284,3724718,1362531,2295850,5698204,6513539,1336416.75
와이팜,순부채,,,,,,,-5015744,-2578037,1079773,-2714324,-2470454,-3559471,-17172659,-56715836.16
와이팜,자본총계,,,,,,,10657084,9447303,10579914,20338827,23144781,33578324,46442257,96907122.82
와이팜,매출액,,,,,,,5239695,6761342,10312078,21245843,36865931,64627080,125428748,37354123.25
와이팜,매출총이익,,,,,,,-2400967,-256054,2423019,4452929,6166645,11928230,20716043,4998223.38
와이팜,영업이익,,,,,,,-3215960,-1175017,927983,2835067,3510469,4907503,11966074,-3703218.56
와이팜,당기순이익,,,,,,,-3319388,-1209781,1132611,2758748,2805954,3244385,11333859,9295790
와이팜,이자비용,,,,,,,483,408,22564,63949,62806,1198959,191921,66954
와이팜,EBITDA2,,,,,,,-2929777,-697296,1797196,4075913,5283083,5296399,12964506,-2668420.87
이루다,유동자산,,,,,,,,,4707713,8643517,8409092,11829382,15614625,29897722.66
이루다,재고자산,,,,,,,,,2257977,3307062,4327417,6428997,8788013,9803784.79
이루다,매출채권및기타채권,,,,,,,,,1297511,2373083,2780063,2794988,3045397,3282344
이루다,당좌자산,,,,,,,,,2449737,5336455,4081675,5400386,6826612,20093937.2
이루다,부채총계,,,,,,,,,7433352,5571720,5646441,7592584,9774513,14564112.26
이루다,유동부채,,,,,,,,,2508221,2387757,4786471,3805758,6548877,8570905.23
이루다,순부채,,,,,,,,,5339395,1532957,2979184,2301750,2905930,-4772749.57
이루다,자본총계,,,,,,,,,3608513,8561307,9332302,11276597,14293657,30756770.16
이루다,매출액,,,,,,,,,9811253,10273279,13287069,17779367,21403026,21030260.31
이루다,매출총이익,,,,,,,,,4853128,4908869,6553955,9516484,10998999,9675987.19
이루다,영업이익,,,,,,,,,1026549,166891,1001198,2435167,3516410,3585092.62
이루다,당기순이익,,,,,,,,,1089939,451044,709796,2031477,2935253,4672280.94
이루다,이자비용,,,,,,,,,178210,143938,111732,115780,138012,118123
이루다,EBITDA2,,,,,,,,,1488256,507218,1406432,2929609,4185416,4328299.62
한국파마,유동자산,16583377,18775862,21504346,21189484,20406403,23830380,25912823,30652860,33515457,33457991,33195045,39019986,40382392,54814889.65
한국파마,재고자산,3277286,4148599,5833180,6153240,5855241,6341976,7435722,7736813,8751498,10434145,10071033,10464119,12913418,19523746.48
한국파마,매출채권및기타채권,9830645,11040607,11736316,12622555,11904526,14763926,16089721,17223609,20576938,19175445,18576105,19014157,16692604,15751267.14
한국파마,당좌자산,13306091,14627261,15671166,15036245,14551163,17488403,18477101,22916046,24763958,23023845,23124012,28203112,27214690,35071043.79
한국파마,부채총계,17773839,24578863,26461136,32065451,29343945,29993547,27841673,27476298,28728662,30416334,35436962,39989487,40149099,34817848
한국파마,유동부채,12996309,16601450,18660381,24415132,22302897,22874416,18836693,19203691,23804525,22067124,27208900,28659984,33677738,30653588.56
한국파마,순부채,7210599,13674195,15621032,16131338,16490052,16004593,13811012,9435504,10916898,11649109,12818528,11262664,6615710,-4912659.16
한국파마,자본총계,4012318,7284679,7215476,856171,2448801,4650587,8500169,13741363,17152793,16699779,17812049,22241181,26598277,46502277.22
한국파마,매출액,30690511,40055810,44519716,41196679,38748015,44744430,50046342,54829384,60057608,62180171,56017756,60484472,66136200,71509725.62
한국파마,매출총이익,17772972,25308206,29322660,24791133,20104499,21879525,26964768,29596398,33459852,33817013,25381141,28096810,33122574,34157239
한국파마,영업이익,1512626,2926549,2857218,2833172,3533418,4157062,5594362,7734002,6485538,6684967,4445022,5684314,7236764,4603565.3
한국파마,당기순이익,23331,1280944,100435,-4280891,1592236,2269854,2929967,5244646,4341306,-453013,2513883,3828091,5527648,3159110.96
한국파마,이자비용,515262,867651,1014906,1100910,1260674,1339877,981547,735067,542688,435321,478631,513504,558464,435670
한국파마,EBITDA2,2299276,4078514,4139789,3801625,4491901,5094601,6416015,8341292,7231717,7489331,5143229,6535573,8880967,6824117.63
영림원소프트랩,유동자산,1878303,2397505,2375097,3772818,5592542,5743801,7475991,9236669,9665049,11756193,13378791,14125172,20650569,36073455.31
영림원소프트랩,재고자산,,,,,,,,,,,,,,
영림원소프트랩,매출채권및기타채권,1343579,1535630,1106766,2858002,4006201,3068597,3732707,4940725,5937234,4836166,5378487,4982746,5703905,5016505.3
영림원소프트랩,당좌자산,1878303,2397505,2375098,3772819,5592542,5743801,7475990,9236669,9665049,11756193,13378791,11195487,17492532,32997586.34
영림원소프트랩,부채총계,5376399,7243390,8822073,9531068,9537665,9396738,9647277,12877880,14879507,15037291,15518180,18803232,20317258,18724765.82
영림원소프트랩,유동부채,1654816,3652457,3559537,4337620,4766747,5404656,4877278,7129757,7900799,8008098,8891593,5254419,10197876,11239418.04
영림원소프트랩,순부채,2788108,4248737,4941109,5071400,4410390,2269305,403651,1352570,4246418,618144,-363494,2784762,-3790986,-19469261.49
영림원소프트랩,자본총계,2315509,3003531,1602115,1942257,2706720,3096445,5140554,5498678,5982115,7052299,8060127,4107325,10066305,33735019.77
영림원소프트랩,매출액,9013928,10032252,10176046,14905672,16576783,15694446,21120370,21748087,22302187,25284824,26301981,30403685,37983372,43872409.65
영림원소프트랩,매출총이익,4051963,4895242,4263953,6139008,6257725,6443354,8559271,8738913,8288324,11107512,11579241,16405501,18038755,20166087.51
영림원소프트랩,영업이익,423058,1590964,-1035944,669025,1145739,1095233,2371233,735718,520421,1425183,1275165,1462635,4270676,4260279.47
영림원소프트랩,당기순이익,314491,701239,-1414681,334802,769824,806794,2116610,503124,555937,1142683,1094828,-3545831,4327446,4861701.32
영림원소프트랩,이자비용,125823,187750,367365,359153,380130,318213,248455,235033,310980,307221,250490,330457,287774,189741
영림원소프트랩,EBITDA2,661664,2221107,261186,1841202,2525127,2574518,3308712,1286107,1155931,3766496,2510130,2072859,4864113,4857357.47
브랜드엑스코퍼레이션,유동자산,,,,,,,,,,,,6187109,31104254,61059041.35
브랜드엑스코퍼레이션,재고자산,,,,,,,,,,,,2941080,10018035,32960127.9
브랜드엑스코퍼레이션,매출채권및기타채권,,,,,,,,,,,,398491,1531317,5028147.14
브랜드엑스코퍼레이션,당좌자산,,,,,,,,,,,,3205275,21054992,28070369.93
브랜드엑스코퍼레이션,부채총계,,,,,,,,,,,,3665203,27312695,15438955.56
브랜드엑스코퍼레이션,유동부채,,,,,,,,,,,,3665203,11068023,12309374.19
브랜드엑스코퍼레이션,순부채,,,,,,,,,,,,-2624930,-1013315,-14745859.27
브랜드엑스코퍼레이션,자본총계,,,,,,,,,,,,3930433,14228888,62876567.87
브랜드엑스코퍼레이션,매출액,,,,,,,,,,,,21702488,64096769,139727300.3
브랜드엑스코퍼레이션,매출총이익,,,,,,,,,,,,13607943,38937994,85614537.1
브랜드엑스코퍼레이션,영업이익,,,,,,,,,,,,4544222,9911307,8147433.1
브랜드엑스코퍼레이션,당기순이익,,,,,,,,,,,,3573636,7630197,6993962.97
브랜드엑스코퍼레이션,이자비용,,,,,,,,,,,,0,636461,419028
브랜드엑스코퍼레이션,EBITDA2,,,,,,,,,,,,4558211,10793681,11326426.1
미투젠,유동자산,,,,,,,,,,,,38162731,61488249,118809680
미투젠,재고자산,,,,,,,,,,,,,,
미투젠,매출채권및기타채권,,,,,,,,,,,,8005472,9320064,20053359
미투젠,당좌자산,,,,,,,,,,,,38162731,61488249,118684841
미투젠,부채총계,,,,,,,,,,,,9978231,22505660,14667989
미투젠,유동부채,,,,,,,,,,,,9715582,19752928,12873526
미투젠,순부채,,,,,,,,,,,,-28856031,-47625733,-92851259
미투젠,자본총계,,,,,,,,,,,,29454513,44073554,108310188
미투젠,매출액,,,,,,,,,,,,80810827,96874570,112955615
미투젠,매출총이익,,,,,,,,,,,,62553168,74378533,85055341
미투젠,영업이익,,,,,,,,,,,,33055580,43387620,47400138
미투젠,당기순이익,,,,,,,,,,,,27404799,35216272,38733390
미투젠,이자비용,,,,,,,,,,,,8535,294422,243272
미투젠,EBITDA2,,,,,,,,,,,,33145777,44929179,49036765
셀레믹스,유동자산,,,,,,,,2312549,1351710,2047660,,,4506260,28310768.89
셀레믹스,재고자산,,,,,,,,225246,329973,289152,,,444356,773825.06
셀레믹스,매출채권및기타채권,,,,,,,,506367,693458,429784,,,1873511,1411188.79
셀레믹스,당좌자산,,,,,,,,2087304,1021737,1758507,,,4061902,27536943.23
셀레믹스,부채총계,,,,,,,,574080,6948389,13450736,,,2042454,1241753.56
셀레믹스,유동부채,,,,,,,,543669,1033844,1021569,,,1451740,1142847.2
셀레믹스,순부채,,,,,,,,-1580937,2699092,4075382,,,-919580,-25732505
셀레믹스,자본총계,,,,,,,,2721222,-3705926,-9280728,,,5155497,29357358.07
셀레믹스,매출액,,,,,,,,836914,741617,1554407,,,5141422,5265264.19
셀레믹스,매출총이익,,,,,,,,-193891,145368,262703,,,758347,1086167.12
셀레믹스,영업이익,,,,,,,,-952402,-2460109,-4311732,,,-5059094,-4893984.62
셀레믹스,당기순이익,,,,,,,,-964509,-3111601,-5874872,,,-2255641,-4712599.07
셀레믹스,이자비용,,,,,,,,846,185673,372109,,,592883,33929
셀레믹스,EBITDA2,,,,,,,,-854143,-2267107,-4027635,,,-4344127,-4168372.62
아이디피,유동자산,,,,,,,,,,12992849,14164788,17933469,21699823,33385641.35
아이디피,재고자산,,,,,,,,,,2261084,2658609,4811280,7583009,6678605.58
아이디피,매출채권및기타채권,,,,,,,,,,5164987,5069297,4575328,4572092,4466654
아이디피,당좌자산,,,,,,,,,,10731765,11506179,11004090,14116815,19459330.62
아이디피,부채총계,,,,,,,,,,4453552,4768437,6321482,3544383,2393677.96
아이디피,유동부채,,,,,,,,,,2396794,2237063,3345442,3089149,2031107.53
아이디피,순부채,,,,,,,,,,-2635817,-3415623,-4853583,-8597642,-21405998.47
아이디피,자본총계,,,,,,,,,,13225696,14910483,16594569,23324903,37223255.32
아이디피,매출액,,,,,,,,,,16260370,16730775,19115475,25385125,18733864.37
아이디피,매출총이익,,,,,,,,,,6028536,5717807,7286625,10650074,7685218.37
아이디피,영업이익,,,,,,,,,,2773322,2383406,2525654,4178987,2017340.25
아이디피,당기순이익,,,,,,,,,,2591852,1599372,2289319,3610318,1619430.22
아이디피,이자비용,,,,,,,,,,102115,19610,19556,26238,31930
아이디피,EBITDA2,,,,,,,,,,3970324,3321800,3563839,4969680,2717931.25
미래에셋대우스팩 5호,유동자산,,,,,,,,,,,,,,11673486.19
미래에셋대우스팩 5호,재고자산,,,,,,,,,,,,,,
미래에셋대우스팩 5호,매출채권및기타채권,,,,,,,,,,,,,,
미래에셋대우스팩 5호,당좌자산,,,,,,,,,,,,,,
미래에셋대우스팩 5호,부채총계,,,,,,,,,,,,,,1960281.79
미래에셋대우스팩 5호,유동부채,,,,,,,,,,,,,,3668.8
미래에셋대우스팩 5호,순부채,,,,,,,,,,,,,,-326143.64
미래에셋대우스팩 5호,자본총계,,,,,,,,,,,,,,9713204.41
미래에셋대우스팩 5호,매출액,,,,,,,,,,,,,,0
미래에셋대우스팩 5호,매출총이익,,,,,,,,,,,,,,-0.13
미래에셋대우스팩 5호,영업이익,,,,,,,,,,,,,,-56859.13
미래에셋대우스팩 5호,당기순이익,,,,,,,,,,,,,,-48535.53
미래에셋대우스팩 5호,이자비용,,,,,,,,,,,,,,28346
미래에셋대우스팩 5호,EBITDA2,,,,,,,,,,,,,,-56859.13
피엔케이피부임상연구센타,유동자산,,,,,,,,,,,9903591,12528755,24324941,51251517.45
피엔케이피부임상연구센타,재고자산,,,,,,,,,,,,,,
피엔케이피부임상연구센타,매출채권및기타채권,,,,,,,,,,,534908,1118175,1454612,1191224.83
피엔케이피부임상연구센타,당좌자산,,,,,,,,,,,9903592,12528755,24324939,13869666.06
피엔케이피부임상연구센타,부채총계,,,,,,,,,,,1185963,1683130,3472091,4265294.5
피엔케이피부임상연구센타,유동부채,,,,,,,,,,,1178117,1670437,2646438,3564368.56
피엔케이피부임상연구센타,순부채,,,,,,,,,,,-9349248,-10479635,-21820317,-48893289.23
피엔케이피부임상연구센타,자본총계,,,,,,,,,,,12375551,15957401,24497058,55626448.03
피엔케이피부임상연구센타,매출액,,,,,,,,,,,8314779,10017461,12498504,14676376.87
피엔케이피부임상연구센타,매출총이익,,,,,,,,,,,6360997,7400653,9149944,10330651.1
피엔케이피부임상연구센타,영업이익,,,,,,,,,,,4285297,4568961,5675882,7216582.13
피엔케이피부임상연구센타,당기순이익,,,,,,,,,,,3699825,3882228,5375883,6718842.14
피엔케이피부임상연구센타,이자비용,,,,,,,,,,,30,42,32321,22221.46
피엔케이피부임상연구센타,EBITDA2,,,,,,,,,,,4631422,4982666,6321506,8061186.36
카카오게임즈,유동자산,,,,,,,,,28437443,81311040.96,234307457.8,309690794.1,333591734,695579635.9
카카오게임즈,재고자산,,,,,,,,,,,8315774.62,9262060.18,11839756,11740336.28
카카오게임즈,매출채권및기타채권,,,,,,,,,799043,17124662,62749151,41154979,38230755,60567307
카카오게임즈,당좌자산,,,,,,,,,28437443,81311041.12,225991682.9,180065299.4,321751978,666458120.1
카카오게임즈,부채총계,,,,,,,,,45202710,63095213.25,135533719.7,129087343.4,174371489,284532324.1
카카오게임즈,유동부채,,,,,,,,,44621869,60569735.11,118751302.3,115356053.9,143265997,159300993.6
카카오게임즈,순부채,,,,,,,,,3793465,-51354568.6,-89298297.54,-235868333.8,-238202635,-525513664.1
카카오게임즈,자본총계,,,,,,,,,-6729422,66770171.57,193753817.1,418551714.2,415558847,1002743183
